"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.Gender","Answer.RaterGender","Answer.Rating","Answer.Test","Approve","Reject"
"302OLP89DZT1KYCEYPASP3BIDGLACV","3JHC69GP0MVX9BFUXHK3LE6632ID5K","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.03","Wed Mar 20 10:29:01 PDT 2019","5","BatchId:3575758;OriginalHitTemplateId:920937332;","3600","604800","Sat Mar 23 10:29:01 PDT 2019","","","38SKSKU7R2JBG4NBDS06Y4KBLVFIL9","AFCNGXR8N99JZ","Submitted","Wed Mar 20 10:34:53 PDT 2019","Wed Mar 20 10:35:22 PDT 2019","Wed Mar 27 10:35:22 PDT 2019","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast2/23_1_4_20170103224510895.jpg.chip.jpg","Female","Female","6","separated"
"302OLP89DZT1KYCEYPASP3BIDGLACV","3JHC69GP0MVX9BFUXHK3LE6632ID5K","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.03","Wed Mar 20 10:29:01 PDT 2019","5","BatchId:3575758;OriginalHitTemplateId:920937332;","3600","604800","Sat Mar 23 10:29:01 PDT 2019","","","3B3WTRP3DCOC4H80ZSCO6FMZW5192S","A3NFCTOOB2D1ZS","Submitted","Wed Mar 20 10:34:07 PDT 2019","Wed Mar 20 10:34:19 PDT 2019","Wed Mar 27 10:34:19 PDT 2019","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast2/23_1_4_20170103224510895.jpg.chip.jpg","Female","Male","5","separated"
"302OLP89DZT1KYCEYPASP3BIDGLACV","3JHC69GP0MVX9BFUXHK3LE6632ID5K","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.03","Wed Mar 20 10:29:01 PDT 2019","5","BatchId:3575758;OriginalHitTemplateId:920937332;","3600","604800","Sat Mar 23 10:29:01 PDT 2019","","","3NPFYT4IZDQSK7Y51N3ROM2IDRYGX2","A228YSXU6H27QT","Submitted","Wed Mar 20 10:36:18 PDT 2019","Wed Mar 20 10:36:26 PDT 2019","Wed Mar 27 10:36:26 PDT 2019","","","","8","100% (1/1)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast2/23_1_4_20170103224510895.jpg.chip.jpg","Female","Male","6","separated"
"302OLP89DZT1KYCEYPASP3BIDGLACV","3JHC69GP0MVX9BFUXHK3LE6632ID5K","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.03","Wed Mar 20 10:29:01 PDT 2019","5","BatchId:3575758;OriginalHitTemplateId:920937332;","3600","604800","Sat Mar 23 10:29:01 PDT 2019","","","3SLE99ER0OZLYLQ9MJZYKWRW5E2ZBZ","A3J85WP15JFYW0","Submitted","Wed Mar 20 10:34:08 PDT 2019","Wed Mar 20 10:34:17 PDT 2019","Wed Mar 27 10:34:17 PDT 2019","","","","9","100% (1/1)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast2/23_1_4_20170103224510895.jpg.chip.jpg","Female","Male","6","separated"
"302OLP89DZT1KYCEYPASP3BIDGLACV","3JHC69GP0MVX9BFUXHK3LE6632ID5K","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.03","Wed Mar 20 10:29:01 PDT 2019","5","BatchId:3575758;OriginalHitTemplateId:920937332;","3600","604800","Sat Mar 23 10:29:01 PDT 2019","","","3VFJCI1K40L8NBCTSOXZZ4GUCADGR6","A23KAJRDVCVGOE","Submitted","Wed Mar 20 10:36:16 PDT 2019","Wed Mar 20 10:39:16 PDT 2019","Wed Mar 27 10:39:16 PDT 2019","","","","180","100% (34/34)","100% (34/34)","100% (34/34)","http://snapdocket.com/fast2/23_1_4_20170103224510895.jpg.chip.jpg","Female","","6","separated"
"302U8RURJZN43QC3YAA211J7XU0NVR","3JHC69GP0MVX9BFUXHK3LE6632ID5K","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.03","Wed Mar 20 10:29:18 PDT 2019","5","BatchId:3575758;OriginalHitTemplateId:920937332;","3600","604800","Sat Mar 23 10:29:18 PDT 2019","","","33LKR6A5KF6OZBZIEUHRSWD6Y6TT1Y","A228YSXU6H27QT","Submitted","Wed Mar 20 10:38:36 PDT 2019","Wed Mar 20 10:38:43 PDT 2019","Wed Mar 27 10:38:43 PDT 2019","","","","7","100% (1/1)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast2/50_0_3_20170119204225095.jpg.chip.jpg","Male","Male","1","together"
"302U8RURJZN43QC3YAA211J7XU0NVR","3JHC69GP0MVX9BFUXHK3LE6632ID5K","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.03","Wed Mar 20 10:29:18 PDT 2019","5","BatchId:3575758;OriginalHitTemplateId:920937332;","3600","604800","Sat Mar 23 10:29:18 PDT 2019","","","35USIKEBNS2LBKVVN47WETYVHZO6N9","A10443E11ZWEHJ","Submitted","Wed Mar 20 10:38:55 PDT 2019","Wed Mar 20 10:39:02 PDT 2019","Wed Mar 27 10:39:02 PDT 2019","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast2/50_0_3_20170119204225095.jpg.chip.jpg","Male","Male","1","together"
"302U8RURJZN43QC3YAA211J7XU0NVR","3JHC69GP0MVX9BFUXHK3LE6632ID5K","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.03","Wed Mar 20 10:29:18 PDT 2019","5","BatchId:3575758;OriginalHitTemplateId:920937332;","3600","604800","Sat Mar 23 10:29:18 PDT 2019","","","38F71OA9GUIBCV36CWV0VKM858GFMK","A002160837SWJFPIAI7L7","Submitted","Wed Mar 20 10:38:21 PDT 2019","Wed Mar 20 10:38:26 PDT 2019","Wed Mar 27 10:38:26 PDT 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast2/50_0_3_20170119204225095.jpg.chip.jpg","Male","Male","1","together"
"302U8RURJZN43QC3YAA211J7XU0NVR","3JHC69GP0MVX9BFUXHK3LE6632ID5K","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.03","Wed Mar 20 10:29:18 PDT 2019","5","BatchId:3575758;OriginalHitTemplateId:920937332;","3600","604800","Sat Mar 23 10:29:18 PDT 2019","","","3KGTPGBS6Y7AO9W3X37F2B9D9QDU26","A3I9FTHSULHPYS","Submitted","Wed Mar 20 10:37:37 PDT 2019","Wed Mar 20 10:37:47 PDT 2019","Wed Mar 27 10:37:47 PDT 2019","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast2/50_0_3_20170119204225095.jpg.chip.jpg","Male","Male","1","together"
"302U8RURJZN43QC3YAA211J7XU0NVR","3JHC69GP0MVX9BFUXHK3LE6632ID5K","Rate photos of faces on masculinity/femininity","View 100 face images and rate each face on the level of masculinity/femininity","face, gender, masculinity, femininity","$0.03","Wed Mar 20 10:29:18 PDT 2019","5","BatchId:3575758;OriginalHitTemplateId:920937332;","3600","604800","Sat Mar 23 10:29:18 PDT 2019","","","3P4RDNWND6S5LEZBA7OTIP7JH6DIJA","A36IG1S67ER3IE","Submitted","Wed Mar 20 10:38:38 PDT 2019","Wed Mar 20 10:38:53 PDT 2019","Wed Mar 27 10:38:53 PDT 2019","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","http://snapdocket.com/fast2/50_0_3_20170119204225095.jpg.chip.jpg","Male","Female","1","together"
